0, 0, Header, 1, 2, 240
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Tempo, 869565
1, 0, SMPTE_offset, 64, 0, 0, 0, 100
1, 0, End_track
2, 0, Start_track
2, 0, Title_t, "Track 1"
2, 0, Program_c, 0, 6
2, 120, Note_on_c, 0, 68, 88
2, 239, Note_off_c, 0, 68, 0
2, 240, Note_on_c, 0, 68, 88
2, 359, Note_off_c, 0, 68, 0
2, 360, Note_on_c, 0, 67, 88
2, 599, Note_off_c, 0, 67, 0
2, 600, Note_on_c, 0, 70, 88
2, 719, Note_off_c, 0, 70, 0
2, 720, Note_on_c, 0, 70, 88
2, 839, Note_off_c, 0, 70, 0
2, 840, Note_on_c, 0, 68, 88
2, 1079, Note_off_c, 0, 68, 0
2, 1080, Note_on_c, 0, 80, 88
2, 1199, Note_off_c, 0, 80, 0
2, 1200, Note_on_c, 0, 80, 88
2, 1319, Note_off_c, 0, 80, 0
2, 1320, Note_on_c, 0, 79, 88
2, 1559, Note_off_c, 0, 79, 0
2, 1560, Note_on_c, 0, 77, 88
2, 1679, Note_off_c, 0, 77, 0
2, 1680, Note_on_c, 0, 77, 88
2, 1799, Note_off_c, 0, 77, 0
2, 1800, Note_on_c, 0, 76, 88
2, 1979, Note_off_c, 0, 76, 0
2, 1980, Note_on_c, 0, 67, 88
2, 2039, Note_off_c, 0, 67, 0
2, 2040, Note_on_c, 0, 60, 88
2, 2099, Note_off_c, 0, 60, 0
2, 2100, Note_on_c, 0, 67, 88
2, 2219, Note_off_c, 0, 67, 0
2, 2220, Note_on_c, 0, 68, 88
2, 2279, Note_off_c, 0, 68, 0
2, 2280, Note_on_c, 0, 60, 88
2, 2339, Note_off_c, 0, 60, 0
2, 2340, Note_on_c, 0, 68, 88
2, 2459, Note_off_c, 0, 68, 0
2, 2460, Note_on_c, 0, 65, 88
2, 2519, Note_off_c, 0, 65, 0
2, 2520, Note_on_c, 0, 60, 88
2, 2579, Note_off_c, 0, 60, 0
2, 2580, Note_on_c, 0, 65, 88
2, 2699, Note_off_c, 0, 65, 0
2, 2700, Note_on_c, 0, 67, 88
2, 2759, Note_off_c, 0, 67, 0
2, 2760, Note_on_c, 0, 60, 88
2, 2819, Note_off_c, 0, 60, 0
2, 2820, Note_on_c, 0, 67, 88
2, 2939, Note_off_c, 0, 67, 0
2, 2940, Note_on_c, 0, 70, 88
2, 2999, Note_off_c, 0, 70, 0
2, 3000, Note_on_c, 0, 60, 88
2, 3059, Note_off_c, 0, 60, 0
2, 3060, Note_on_c, 0, 70, 88
2, 3179, Note_off_c, 0, 70, 0
2, 3180, Note_on_c, 0, 68, 88
2, 3239, Note_off_c, 0, 68, 0
2, 3240, Note_on_c, 0, 60, 88
2, 3299, Note_off_c, 0, 60, 0
2, 3300, Note_on_c, 0, 68, 88
2, 3419, Note_off_c, 0, 68, 0
2, 3420, Note_on_c, 0, 65, 88
2, 3479, Note_off_c, 0, 65, 0
2, 3480, Note_on_c, 0, 60, 88
2, 3539, Note_off_c, 0, 60, 0
2, 3540, Note_on_c, 0, 65, 88
2, 3659, Note_off_c, 0, 65, 0
2, 3660, Note_on_c, 0, 67, 88
2, 3719, Note_off_c, 0, 67, 0
2, 3720, Note_on_c, 0, 60, 88
2, 3779, Note_off_c, 0, 60, 0
2, 3780, Note_on_c, 0, 67, 88
2, 3959, Note_off_c, 0, 67, 0
2, 3960, Note_on_c, 0, 68, 88
2, 4079, Note_off_c, 0, 68, 0
2, 4080, Note_on_c, 0, 68, 88
2, 4199, Note_off_c, 0, 68, 0
2, 4200, Note_on_c, 0, 67, 88
2, 4439, Note_off_c, 0, 67, 0
2, 4440, Note_on_c, 0, 70, 88
2, 4559, Note_off_c, 0, 70, 0
2, 4560, Note_on_c, 0, 70, 88
2, 4679, Note_off_c, 0, 70, 0
2, 4680, Note_on_c, 0, 68, 88
2, 4919, Note_off_c, 0, 68, 0
2, 4920, Note_on_c, 0, 72, 88
2, 5039, Note_off_c, 0, 72, 0
2, 5040, Note_on_c, 0, 72, 88
2, 5159, Note_off_c, 0, 72, 0
2, 5160, Note_on_c, 0, 73, 88
2, 5399, Note_off_c, 0, 73, 0
2, 5400, Note_on_c, 0, 70, 88
2, 5519, Note_off_c, 0, 70, 0
2, 5520, Note_on_c, 0, 70, 88
2, 5639, Note_off_c, 0, 70, 0
2, 5640, Note_on_c, 0, 72, 88
2, 5879, Note_off_c, 0, 72, 0
2, 5880, Note_on_c, 0, 75, 88
2, 5999, Note_off_c, 0, 75, 0
2, 6000, Note_on_c, 0, 75, 88
2, 6119, Note_off_c, 0, 75, 0
2, 6120, Note_on_c, 0, 73, 88
2, 6359, Note_off_c, 0, 73, 0
2, 6360, Note_on_c, 0, 73, 88
2, 6479, Note_off_c, 0, 73, 0
2, 6480, Note_on_c, 0, 73, 88
2, 6599, Note_off_c, 0, 73, 0
2, 6600, Note_on_c, 0, 72, 88
2, 6839, Note_off_c, 0, 72, 0
2, 6840, Note_on_c, 0, 78, 88
2, 6959, Note_off_c, 0, 78, 0
2, 6960, Note_on_c, 0, 78, 88
2, 7079, Note_off_c, 0, 78, 0
2, 7080, Note_on_c, 0, 77, 88
2, 7319, Note_off_c, 0, 77, 0
2, 7320, Note_on_c, 0, 80, 88
2, 7439, Note_off_c, 0, 80, 0
2, 7440, Note_on_c, 0, 80, 88
2, 7559, Note_off_c, 0, 80, 0
2, 7560, Note_on_c, 0, 79, 88
2, 7739, Note_off_c, 0, 79, 0
2, 7740, Note_on_c, 0, 70, 88
2, 7799, Note_off_c, 0, 70, 0
2, 7800, Note_on_c, 0, 63, 88
2, 7859, Note_off_c, 0, 63, 0
2, 7860, Note_on_c, 0, 70, 88
2, 7979, Note_off_c, 0, 70, 0
2, 7980, Note_on_c, 0, 72, 88
2, 8039, Note_off_c, 0, 72, 0
2, 8040, Note_on_c, 0, 63, 88
2, 8099, Note_off_c, 0, 63, 0
2, 8100, Note_on_c, 0, 72, 88
2, 8219, Note_off_c, 0, 72, 0
2, 8220, Note_on_c, 0, 68, 88
2, 8279, Note_off_c, 0, 68, 0
2, 8280, Note_on_c, 0, 63, 88
2, 8339, Note_off_c, 0, 63, 0
2, 8340, Note_on_c, 0, 68, 88
2, 8459, Note_off_c, 0, 68, 0
2, 8460, Note_on_c, 0, 70, 88
2, 8519, Note_off_c, 0, 70, 0
2, 8520, Note_on_c, 0, 63, 88
2, 8579, Note_off_c, 0, 63, 0
2, 8580, Note_on_c, 0, 70, 88
2, 8699, Note_off_c, 0, 70, 0
2, 8700, Note_on_c, 0, 73, 88
2, 8759, Note_off_c, 0, 73, 0
2, 8760, Note_on_c, 0, 63, 88
2, 8819, Note_off_c, 0, 63, 0
2, 8820, Note_on_c, 0, 73, 88
2, 8939, Note_off_c, 0, 73, 0
2, 8940, Note_on_c, 0, 72, 88
2, 8999, Note_off_c, 0, 72, 0
2, 9000, Note_on_c, 0, 63, 88
2, 9059, Note_off_c, 0, 63, 0
2, 9060, Note_on_c, 0, 72, 88
2, 9179, Note_off_c, 0, 72, 0
2, 9180, Note_on_c, 0, 74, 88
2, 9239, Note_off_c, 0, 74, 0
2, 9240, Note_on_c, 0, 63, 88
2, 9299, Note_off_c, 0, 63, 0
2, 9300, Note_on_c, 0, 74, 88
2, 9419, Note_off_c, 0, 74, 0
2, 9420, Note_on_c, 0, 75, 88
2, 9479, Note_off_c, 0, 75, 0
2, 9480, Note_on_c, 0, 63, 88
2, 9539, Note_off_c, 0, 63, 0
2, 9540, Note_on_c, 0, 75, 88
2, 9599, Note_off_c, 0, 75, 0
2, 9600, Note_on_c, 0, 66, 88
2, 9659, Note_off_c, 0, 66, 0
2, 9660, Note_on_c, 0, 68, 88
2, 9719, Note_off_c, 0, 68, 0
2, 9720, Note_on_c, 0, 72, 88
2, 9779, Note_off_c, 0, 72, 0
2, 9780, Note_on_c, 0, 75, 88
2, 9839, Note_off_c, 0, 75, 0
2, 9840, Note_on_c, 0, 75, 88
2, 9899, Note_off_c, 0, 75, 0
2, 9900, Note_on_c, 0, 72, 88
2, 9959, Note_off_c, 0, 72, 0
2, 9960, Note_on_c, 0, 68, 88
2, 10019, Note_off_c, 0, 68, 0
2, 10020, Note_on_c, 0, 65, 88
2, 10079, Note_off_c, 0, 65, 0
2, 10080, Note_on_c, 0, 65, 88
2, 10139, Note_off_c, 0, 65, 0
2, 10140, Note_on_c, 0, 67, 88
2, 10199, Note_off_c, 0, 67, 0
2, 10200, Note_on_c, 0, 70, 88
2, 10259, Note_off_c, 0, 70, 0
2, 10260, Note_on_c, 0, 73, 88
2, 10319, Note_off_c, 0, 73, 0
